HERMANSA 274,511242718,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,225,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-313.2,-153.221333333333,-178.309333333333,-122.597333333333,-130.752,-277.04,A,S,E,A-S-E,-230.330666666666,-205.242666666667,-193.621333333333,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231688
HERMANSA 275,511242719,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,225,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-314.571428571429,-153.964761904762,-179.167619047619,-123.227619047619,-131.382857142857,-278.3,A,S,E,A-S-E,-231.418095238095,-206.215238095238,-194.53619047619,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231689
HERMANSA 276,511242720,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,226,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-315.942857142858,-154.708190476191,-180.025904761905,-123.857904761905,-132.013714285714,-279.56,A,S,E,A-S-E,-232.505523809524,-207.187809523809,-195.451047619047,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231690
HERMANSA 277,511242721,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,226,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-317.314285714286,-155.451619047619,-180.88419047619,-124.48819047619,-132.644571428571,-280.82,A,S,E,A-S-E,-233.592952380952,-208.160380952381,-196.365904761904,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231691
HERMANSA 278,511242722,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,227,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-318.685714285715,-156.195047619048,-181.742476190476,-125.118476190476,-133.275428571428,-282.08,R,C,S,R-C-S,-234.680380952381,-209.132952380952,-197.280761904761,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231692
HERMANSA 279,511242723,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,228,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-320.057142857143,-156.938476190476,-182.600761904762,-125.748761904762,-133.906285714286,-283.34,A,S,E,A-S-E,-235.767809523809,-210.105523809524,-198.195619047619,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231693
HERMANSA 280,511242724,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,228,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-321.428571428572,-157.681904761905,-183.459047619048,-126.379047619048,-134.537142857143,-284.6,A,S,E,A-S-E,-236.855238095238,-211.078095238095,-199.110476190476,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231694
HERMANSA 281,511242725,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,229,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-322.8,-158.425333333333,-184.317333333333,-127.009333333333,-135.168,-285.86,A,S,E,A-S-E,-237.942666666666,-212.050666666667,-200.025333333333,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231695
HERMANSA 282,511242726,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,229,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-324.171428571429,-159.168761904762,-185.175619047619,-127.639619047619,-135.798857142857,-287.12,A,S,E,A-S-E,-239.030095238095,-213.023238095238,-200.94019047619,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231696
HERMANSA 283,511242727,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,230,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-325.542857142858,-159.912190476191,-186.033904761905,-128.269904761905,-136.429714285714,-288.38,A,S,E,A-S-E,-240.117523809524,-213.995809523809,-201.855047619047,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231697
HERMANSA 284,511242728,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,230,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-326.914285714286,-160.655619047619,-186.89219047619,-128.90019047619,-137.060571428571,-289.64,R,C,S,R-C-S,-241.204952380952,-214.968380952381,-202.769904761904,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231698
HERMANSA 285,511242729,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,231,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-328.285714285715,-161.399047619048,-187.750476190476,-129.530476190476,-137.691428571428,-290.9,A,S,E,A-S-E,-242.292380952381,-215.940952380952,-203.684761904761,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231699
HERMANSA 286,511242730,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,232,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-329.657142857143,-162.142476190476,-188.608761904762,-130.160761904762,-138.322285714286,-292.16,A,S,E,A-S-E,-243.379809523809,-216.913523809524,-204.599619047619,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231700
HERMANSA 287,511242731,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,232,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-331.028571428572,-162.885904761905,-189.467047619048,-130.791047619048,-138.953142857143,-293.42,A,S,E,A-S-E,-244.467238095238,-217.886095238095,-205.514476190476,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231701
HERMANSA 288,511242732,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,233,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-332.4,-163.629333333333,-190.325333333333,-131.421333333333,-139.584,-294.68,A,S,E,A-S-E,-245.554666666666,-218.858666666667,-206.429333333333,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231702
HERMANSA 289,511242733,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,233,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-333.771428571429,-164.372761904762,-191.183619047619,-132.051619047619,-140.214857142857,-295.94,A,S,E,A-S-E,-246.642095238095,-219.831238095238,-207.34419047619,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231703
HERMANSA 290,511242734,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,234,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-335.142857142857,-165.116190476191,-192.041904761905,-132.681904761905,-140.845714285714,-297.2,R,C,S,R-C-S,-247.729523809524,-220.803809523809,-208.259047619047,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231704
HERMANSA 291,511242735,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,234,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-336.514285714286,-165.859619047619,-192.90019047619,-133.31219047619,-141.476571428571,-298.46,A,S,E,A-S-E,-248.816952380952,-221.776380952381,-209.173904761904,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231705
HERMANSA 292,511242736,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,235,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-337.885714285715,-166.603047619048,-193.758476190476,-133.942476190476,-142.107428571428,-299.72,A,S,E,A-S-E,-249.904380952381,-222.748952380952,-210.088761904761,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231706
HERMANSA 293,511242737,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,236,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-339.257142857143,-167.346476190476,-194.616761904762,-134.572761904762,-142.738285714286,-300.98,A,S,E,A-S-E,-250.991809523809,-223.721523809524,-211.003619047619,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231707
HERMANSA 294,511242738,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,236,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-340.628571428572,-168.089904761905,-195.475047619048,-135.203047619048,-143.369142857143,-302.24,A,S,E,A-S-E,-252.079238095238,-224.694095238095,-211.918476190476,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231708
HERMANSA 295,511242739,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,237,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-342,-168.833333333333,-196.333333333333,-135.833333333333,-144,-303.5,A,S,E,A-S-E,-253.166666666666,-225.666666666667,-212.833333333333,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231709
HERMANSA 296,511242740,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,237,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-343.371428571429,-169.576761904762,-197.191619047619,-136.463619047619,-144.630857142857,-304.76,R,C,S,R-C-S,-254.254095238095,-226.639238095238,-213.74819047619,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231710
HERMANSA 297,511242741,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,238,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-344.742857142858,-170.320190476191,-198.049904761905,-137.093904761905,-145.261714285714,-306.02,A,S,E,A-S-E,-255.341523809523,-227.611809523809,-214.663047619047,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231711
HERMANSA 298,511242742,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,238,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-346.114285714286,-171.063619047619,-198.90819047619,-137.72419047619,-145.892571428571,-307.28,A,S,E,A-S-E,-256.428952380952,-228.584380952381,-215.577904761904,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231712
HERMANSA 299,511242743,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,239,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-347.485714285715,-171.807047619048,-199.766476190476,-138.354476190476,-146.523428571428,-308.54,A,S,E,A-S-E,-257.516380952381,-229.556952380952,-216.492761904761,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231713
HERMANSA 300,511242744,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,240,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-348.857142857143,-172.550476190476,-200.624761904762,-138.984761904762,-147.154285714286,-309.8,A,S,E,A-S-E,-258.603809523809,-230.529523809524,-217.407619047619,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231714
HERMANSA 301,511242745,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,240,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-350.228571428572,-173.293904761905,-201.483047619048,-139.615047619048,-147.785142857143,-311.06,A,S,E,A-S-E,-259.691238095238,-231.502095238095,-218.322476190476,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231715
HERMANSA 302,511242746,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,241,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-351.6,-174.037333333333,-202.341333333333,-140.245333333333,-148.416,-312.32,R,C,S,R-C-S,-260.778666666666,-232.474666666667,-219.237333333333,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231716
HERMANSA 303,511242747,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,241,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-352.971428571429,-174.780761904762,-203.199619047619,-140.875619047619,-149.046857142857,-313.58,A,S,E,A-S-E,-261.866095238095,-233.447238095238,-220.15219047619,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231717
HERMANSA 304,511242748,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,242,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-354.342857142857,-175.524190476191,-204.057904761905,-141.505904761905,-149.677714285714,-314.84,A,S,E,A-S-E,-262.953523809524,-234.419809523809,-221.067047619047,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231718
HERMANSA 305,511242749,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,242,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-355.714285714286,-176.267619047619,-204.91619047619,-142.13619047619,-150.308571428571,-316.1,A,S,E,A-S-E,-264.040952380952,-235.392380952381,-221.981904761904,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231719
HERMANSA 306,511242750,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,243,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-357.085714285715,-177.011047619048,-205.774476190476,-142.766476190476,-150.939428571428,-317.36,A,S,E,A-S-E,-265.128380952381,-236.364952380952,-222.896761904761,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231720
HERMANSA 307,511242751,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,244,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-358.457142857143,-177.754476190476,-206.632761904762,-143.396761904762,-151.570285714286,-318.62,A,S,E,A-S-E,-266.215809523809,-237.337523809524,-223.811619047619,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231721
HERMANSA 308,511242752,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,244,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-359.828571428572,-178.497904761905,-207.491047619048,-144.027047619048,-152.201142857143,-319.88,R,C,S,R-C-S,-267.303238095238,-238.310095238095,-224.726476190476,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231722
HERMANSA 309,511242753,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,245,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-361.2,-179.241333333333,-208.349333333333,-144.657333333333,-152.832,-321.14,A,S,E,A-S-E,-268.390666666666,-239.282666666667,-225.641333333333,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231723
HERMANSA 310,511242754,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,245,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-362.571428571429,-179.984761904762,-209.207619047619,-145.287619047619,-153.462857142857,-322.4,A,S,E,A-S-E,-269.478095238095,-240.255238095238,-226.55619047619,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231724
HERMANSA 311,511242755,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,246,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-363.942857142858,-180.728190476191,-210.065904761905,-145.917904761905,-154.093714285714,-323.66,A,S,E,A-S-E,-270.565523809523,-241.227809523809,-227.471047619047,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231725
HERMANSA 312,511242756,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,246,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-365.314285714286,-181.471619047619,-210.92419047619,-146.54819047619,-154.724571428571,-324.92,A,S,E,A-S-E,-271.652952380952,-242.200380952381,-228.385904761904,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231726
HERMANSA 313,511242757,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,247,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-366.685714285715,-182.215047619048,-211.782476190476,-147.178476190476,-155.355428571428,-326.18,A,S,E,A-S-E,-272.740380952381,-243.172952380952,-229.300761904762,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231727
HERMANSA 314,511242758,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,248,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-368.057142857143,-182.958476190476,-212.640761904762,-147.808761904762,-155.986285714286,-327.44,R,C,S,R-C-S,-273.827809523809,-244.145523809524,-230.215619047619,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231728
HERMANSA 315,511242759,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,248,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-369.428571428572,-183.701904761905,-213.499047619048,-148.439047619048,-156.617142857143,-328.7,A,S,E,A-S-E,-274.915238095238,-245.118095238095,-231.130476190476,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231729
HERMANSA 316,511242760,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,249,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-370.8,-184.445333333333,-214.357333333333,-149.069333333333,-157.248,-329.96,A,S,E,A-S-E,-276.002666666666,-246.090666666667,-232.045333333333,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231730
HERMANSA 317,511242761,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,249,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-372.171428571429,-185.188761904762,-215.215619047619,-149.699619047619,-157.878857142857,-331.22,A,S,E,A-S-E,-277.090095238095,-247.063238095238,-232.96019047619,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231731
HERMANSA 318,511242762,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,250,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-373.542857142858,-185.932190476191,-216.073904761905,-150.329904761905,-158.509714285714,-332.48,A,S,E,A-S-E,-278.177523809524,-248.035809523809,-233.875047619047,Ahli Ilmu Hewan,Ahli Ilmu Cuaca (Meteorologi),bambang,1231732
HERMANSA 319,511242763,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,250,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,-374.914285714286,-186.675619047619,-216.93219047619,-150.96019047619,-159.140571428571,-333.74,A,S,E,A-S-E,-279.264952380952,-249.008380952381,-234.789904761904,Ahli Ilmu Hewan,Ahli Ilmu Kelautan (Oseanografi),bambang,1231733
HERMANSA 320,511242764,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,251,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,-376.285714285715,-187.419047619048,-217.790476190476,-151.590476190476,-159.771428571428,-335,R,C,S,R-C-S,-280.352380952381,-249.980952380952,-235.704761904761,Ahli Ilmu Sosial (Sosiologi),Ahli Ilmu Kelautan (Oseanografi),bambang,1231734
HERMANSA 321,511242765,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,252,A3,B2,C2,D3,E2,F3,G3,H2,I2,J2,K2,-377.657142857143,-188.162476190476,-218.648761904762,-152.220761904762,-160.402285714286,-336.26,A,S,E,A-S-E,-281.439809523809,-250.953523809524,-236.619619047619,Ahli Ilmu Tanah (Agronomi),Arkeolog,bambang,1231735
HERMANSA 322,511242766,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,252,A3,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,-379.028571428572,-188.905904761905,-219.507047619048,-152.851047619048,-161.033142857143,-337.52,A,S,E,A-S-E,-282.527238095238,-251.926095238095,-237.534476190476,Ahli Kacamata-Optisian,Ahli Ilmu Tanah (Agronomi),bambang,1231736
HERMANSA 323,511242767,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,253,A2,B4,C2,D2,E2,F2,G2,H2,I2,J2,K4,-380.4,-189.649333333333,-220.365333333333,-153.481333333333,-161.664,-338.78,A,S,E,A-S-E,-283.614666666666,-252.898666666667,-238.449333333333,Arsitek Tata Ruang (Lanskap),Ahli Kesehatan Gigi,bambang,1231737
